.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
73  3  0.3795  13  e  1  4341416.22222222|354  3  0.3204  15  ne  2  4343914.88888889
73  3  0.3795  13  e  1  4341416.22222222|356  1  0.3611  8  ne  2  3256520.8
73  3  0.3795  13  e  1  4341416.22222222|358  2  0.3804  25  ne  2  3247652.4
73  3  0.3795  13  e  1  4341416.22222222|361  0  0.357  19  ne  2  4496787.71428571
73  3  0.3795  13  e  1  4341416.22222222|362  2  0.3037  16  ne  2  4479352
73  3  0.3795  13  e  1  4341416.22222222|364  3  0.3113  16  ne  2  3237834.4
73  3  0.3795  13  e  1  4341416.22222222|366  3  0.2999  6  ne  2  4466690.57142857
73  3  0.3795  13  e  1  4341416.22222222|368  1  0.2868  10  ne  2  3254854.8
73  3  0.3795  13  e  1  4341416.22222222|370  1  0.4983  18  ne  2  3260236.4
73  3  0.3795  13  e  1  4341416.22222222|372  3  0.306  23  ne  2  3240098.8
73  3  0.3795  13  e  1  4341416.22222222|376  3  0.4042  26  ne  2  3237962
73  3  0.3795  13  e  1  4341416.22222222|384  3  0.3723  11  ne  2  4468641.14285714
73  3  0.3795  13  e  1  4341416.22222222|389  3  0.3982  17  ne  2  4348956.66666667
73  3  0.3795  13  e  1  4341416.22222222|404  2  0.4365  17  ne  2  4481321.14285714
73  3  0.3795  13  e  1  4341416.22222222|406  0  0.374  36  ne  2  3253543.6
73  3  0.3795  13  e  1  4341416.22222222|407  0  0.3917  19  ne  2  3257328.4
73  3  0.3795  13  e  1  4341416.22222222|414  2  0.3501  5  ne  2  3253916
73  3  0.3795  13  e  1  4341416.22222222|425  1  0.4407  5  ne  2  3259379.2
73  3  0.3795  13  e  1  4341416.22222222|426  3  0.4623  14  ne  2  3241066
73  3  0.3795  13  e  1  4341416.22222222|428  3  0.4481  10  ne  2  4342884.44444444
73  3  0.3795  13  e  1  4341416.22222222|432  3  0.4556  10  ne  2  3238241.6
73  3  0.3795  13  e  1  4341416.22222222|434  0  0.4234  27  ne  2  3254617.2
73  3  0.3795  13  e  1  4341416.22222222|436  3  0.3142  18  ne  2  4346392.22222222
73  3  0.3795  13  e  1  4341416.22222222|441  3  0.3867  18  ne  2  4344592
73  3  0.3795  13  e  1  4341416.22222222|451  1  0.3133  10  ne  2  3247656.8
73  3  0.3795  13  e  1  4341416.22222222|457  3  0.2948  10  ne  2  3237328.4
73  3  0.3795  13  e  1  4341416.22222222|459  3  0.2924  11  ne  2  4466290
73  3  0.3795  13  e  1  4341416.22222222|463  3  0.2773  19  ne  2  4464645.42857143
73  3  0.3795  13  e  1  4341416.22222222|468  3  0.4573  29  ne  2  3236384.8
73  3  0.3795  13  e  1  4341416.22222222|481  3  0.3068  16  ne  2  4347241.11111111
73  3  0.3795  13  e  1  4341416.22222222|486  0  0.3393  10  ne  2  3248316
73  3  0.3795  13  e  1  4341416.22222222|488  3  0.4919  26  ne  2  4345991.55555556
279  3  0.2752  27  e  2  3623616|491  1  0.2763  37  ne  3  3957583.33333333
279  3  0.2752  27  e  2  3623616|500  0  0.2473  27  ne  3  3964940
279  3  0.2752  27  e  2  3623616|503  3  0.1395  27  ne  3  3624321.81818182
279  3  0.2752  27  e  2  3623616|504  3  0.3701  27  ne  3  3629310.36363636
279  3  0.2752  27  e  2  3623616|506  3  0.1966  11  ne  3  3628371.81818182
279  3  0.2752  27  e  2  3623616|507  3  0.3629  10  ne  3  3629596.36363636
279  3  0.2752  27  e  2  3623616|508  3  0.2496  19  ne  3  3629604.18181818
279  3  0.2752  27  e  2  3623616|510  3  0.2685  31  ne  3  3946406.33333333
279  3  0.2752  27  e  2  3623616|517  2  0.4029  37  ne  3  3960996.66666667
279  3  0.2752  27  e  2  3623616|519  3  0.3556  26  ne  3  3625960.36363636
279  3  0.2752  27  e  2  3623616|523  3  0.2626  22  ne  3  3626775.81818182
279  3  0.2752  27  e  2  3623616|525  2  0.2871  34  ne  3  3957450.33333333
279  3  0.2752  27  e  2  3623616|527  0  0.3564  20  ne  3  3957868.33333333
279  3  0.2752  27  e  2  3623616|530  3  0.2107  41  ne  3  3944937.33333333
279  3  0.2752  27  e  2  3623616|531  1  0.4607  28  ne  3  3967855.33333333
279  3  0.2752  27  e  2  3623616|535  1  0.4174  45  ne  3  3962140.66666667
279  3  0.2752  27  e  2  3623616|536  0  0.3509  31  ne  3  3972910
279  3  0.2752  27  e  2  3623616|537  3  0.3437  9  ne  3  3626705.09090909
279  3  0.2752  27  e  2  3623616|539  0  0.179  28  ne  3  3964636.66666667
279  3  0.2752  27  e  2  3623616|542  2  0.4683  11  ne  3  3958674
279  3  0.2752  27  e  2  3623616|543  3  0.3926  36  ne  3  3624577.27272727
279  3  0.2752  27  e  2  3623616|545  3  0.222  25  ne  3  3626432.90909091
279  3  0.2752  27  e  2  3623616|546  1  0.297  32  ne  3  3957621.33333333
279  3  0.2752  27  e  2  3623616|547  3  0.3248  22  ne  3  3629132.54545455
279  3  0.2752  27  e  2  3623616|549  3  0.172  41  ne  3  3947311.66666667
279  3  0.2752  27  e  2  3623616|553  0  0.3594  10  ne  3  3972474.66666667
279  3  0.2752  27  e  2  3623616|554  3  0.3279  37  ne  3  3630122.72727273
279  3  0.2752  27  e  2  3623616|555  3  0.2066  32  ne  3  3941385.66666667
279  3  0.2752  27  e  2  3623616|556  3  0.2037  36  ne  3  3630420.90909091
279  3  0.2752  27  e  2  3623616|558  3  0.1991  32  ne  3  3627804.72727273
279  3  0.2752  27  e  2  3623616|560  0  0.2722  47  ne  3  3959099
279  3  0.2752  27  e  2  3623616|567  2  0.3581  20  ne  3  3644989.45454545
279  3  0.2752  27  e  2  3623616|568  3  0.3273  18  ne  3  3624627.81818182
279  3  0.2752  27  e  2  3623616|572  3  0.1953  31  ne  3  3945195.33333333
279  3  0.2752  27  e  2  3623616|573  3  0.3088  24  ne  3  3629520.54545455
279  3  0.2752  27  e  2  3623616|574  3  0.2507  27  ne  3  3626861.45454545
279  3  0.2752  27  e  2  3623616|576  3  0.299  19  ne  3  3628579.63636364
279  3  0.2752  27  e  2  3623616|577  3  0.1876  33  ne  3  3630369.81818182
279  3  0.2752  27  e  2  3623616|579  0  0.2575  36  ne  3  3960218.33333333
279  3  0.2752  27  e  2  3623616|581  0  0.4068  15  ne  3  3964495
279  3  0.2752  27  e  2  3623616|584  3  0.2456  22  ne  3  3942598
279  3  0.2752  27  e  2  3623616|588  3  0.2557  36  ne  3  3950235
279  3  0.2752  27  e  2  3623616|589  3  0.1175  27  ne  3  3626075.63636364
279  3  0.2752  27  e  2  3623616|590  3  0.2796  17  ne  3  3630532.72727273
279  3  0.2752  27  e  2  3623616|591  3  0.1551  23  ne  3  3944010.33333333
279  3  0.2752  27  e  2  3623616|592  3  0.3707  23  ne  3  3628305.27272727
279  3  0.2752  27  e  2  3623616|594  1  0.2419  31  ne  3  3962701
279  3  0.2752  27  e  2  3623616|598  0  0.2737  26  ne  3  3967384
279  3  0.2752  27  e  2  3623616|599  3  0.2961  42  ne  3  3630045.45454545
279  3  0.2752  27  e  2  3623616|600  3  0.2315  30  ne  3  3631457.27272727
279  3  0.2752  27  e  2  3623616|602  3  0.3683  13  ne  3  3628358.90909091
279  3  0.2752  27  e  2  3623616|604  3  0.2281  19  ne  3  3945914.66666667
279  3  0.2752  27  e  2  3623616|605  3  0.3539  25  ne  3  3946058.66666667
279  3  0.2752  27  e  2  3623616|608  3  0.3533  34  ne  3  3943506
279  3  0.2752  27  e  2  3623616|611  3  0.2792  18  ne  3  3628211.09090909
279  3  0.2752  27  e  2  3623616|612  3  0.346  21  ne  3  3628217.27272727
279  3  0.2752  27  e  2  3623616|614  3  0.081  25  ne  3  3946819.33333333
279  3  0.2752  27  e  2  3623616|616  3  0.2184  23  ne  3  3949192.33333333
279  3  0.2752  27  e  2  3623616|618  3  0.2345  27  ne  3  3625516.54545455
279  3  0.2752  27  e  2  3623616|622  0  0.2896  23  ne  3  3964856
279  3  0.2752  27  e  2  3623616|623  2  0.3235  35  ne  3  3957301.66666667
279  3  0.2752  27  e  2  3623616|624  3  0.2304  39  ne  3  3626508
279  3  0.2752  27  e  2  3623616|625  3  0.1191  15  ne  3  3625750
279  3  0.2752  27  e  2  3623616|628  0  0.2122  38  ne  3  3960690
279  3  0.2752  27  e  2  3623616|629  2  0.2488  22  ne  3  3964109.66666667
279  3  0.2752  27  e  2  3623616|630  3  0.2909  40  ne  3  3629836
279  3  0.2752  27  e  2  3623616|632  3  0.1869  32  ne  3  3945252
279  3  0.2752  27  e  2  3623616|634  3  0.2018  21  ne  3  3626139.63636364
279  3  0.2752  27  e  2  3623616|635  3  0.2051  30  ne  3  3944307.66666667
279  3  0.2752  27  e  2  3623616|638  3  0.0991  34  ne  3  3945051.33333333
279  3  0.2752  27  e  2  3623616|639  3  0.3566  29  ne  3  3630307.81818182
279  3  0.2752  27  e  2  3623616|641  3  0.2795  20  ne  3  3628381.81818182
279  3  0.2752  27  e  2  3623616|643  3  0.2555  32  ne  3  3946748.33333333
279  3  0.2752  27  e  2  3623616|645  3  0.2386  23  ne  3  3628172.54545455
279  3  0.2752  27  e  2  3623616|646  2  0.2146  21  ne  3  3959414.33333333
279  3  0.2752  27  e  2  3623616|647  0  0.2447  35  ne  3  3962628
279  3  0.2752  27  e  2  3623616|648  3  0.1471  25  ne  3  3944182
279  3  0.2752  27  e  2  3623616|650  2  0.2043  43  ne  3  3961923
279  3  0.2752  27  e  2  3623616|651  3  0.2885  33  ne  3  3624715.09090909
279  3  0.2752  27  e  2  3623616|653  3  0.393  24  ne  3  3628297.63636364
279  3  0.2752  27  e  2  3623616|655  2  0.3721  20  ne  3  3961419.66666667
279  3  0.2752  27  e  2  3623616|656  3  0.0169  29  ne  3  3947618
279  3  0.2752  27  e  2  3623616|658  3  0.2599  23  ne  3  3628402.54545455
279  3  0.2752  27  e  2  3623616|659  3  0.397  39  ne  3  3945811
279  3  0.2752  27  e  2  3623616|662  3  0.205  39  ne  3  3631138.36363636
279  3  0.2752  27  e  2  3623616|667  3  0.2269  36  ne  3  3627718.90909091
279  3  0.2752  27  e  2  3623616|671  2  0.4152  42  ne  3  3961035
279  3  0.2752  27  e  2  3623616|672  2  0.2878  40  ne  3  3961445.33333333
279  3  0.2752  27  e  2  3623616|673  1  0.278  37  ne  3  3968507
279  3  0.2752  27  e  2  3623616|675  3  0.1984  25  ne  3  3626441.09090909
279  3  0.2752  27  e  2  3623616|676  3  0.2038  29  ne  3  3624451.27272727
279  3  0.2752  27  e  2  3623616|677  3  0.3282  33  ne  3  3628124.90909091
279  3  0.2752  27  e  2  3623616|678  1  0.2722  35  ne  3  3965131
279  3  0.2752  27  e  2  3623616|679  3  0.439  41  ne  3  3628163.27272727
279  3  0.2752  27  e  2  3623616|680  0  0.4322  19  ne  3  3978170
279  3  0.2752  27  e  2  3623616|685  3  0.4585  27  ne  3  3948306
279  3  0.2752  27  e  2  3623616|686  3  0.3165  32  ne  3  3948060.33333333
