.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
119  3  0.33  34  e  1  5300277.6|390  3  0.36  30  ne  2  4676679.6
119  3  0.33  34  e  1  5300277.6|399  2  0.39  43  ne  2  4705215.2
119  3  0.33  34  e  1  5300277.6|404  3  0.49  35  ne  2  4679576.8
119  3  0.33  34  e  1  5300277.6|413  0  0.28  34  ne  2  4692520.4
119  3  0.33  34  e  1  5300277.6|416  1  0.38  25  ne  2  4697896.4
119  3  0.33  34  e  1  5300277.6|420  3  0.3  29  ne  2  4676653.2
119  3  0.33  34  e  1  5300277.6|421  1  0.38  36  ne  2  4706960.4
119  3  0.33  34  e  1  5300277.6|423  1  0.36  30  ne  2  4690957.2
119  3  0.33  34  e  1  5300277.6|428  3  0.25  32  ne  2  4678664
119  3  0.33  34  e  1  5300277.6|429  3  0.29  33  ne  2  4678242
119  3  0.33  34  e  1  5300277.6|432  0  0.23  22  ne  2  5325945
119  3  0.33  34  e  1  5300277.6|435  1  0.29  16  ne  2  4703406
119  3  0.33  34  e  1  5300277.6|436  1  0.39  28  ne  2  4703598
119  3  0.33  34  e  1  5300277.6|440  2  0.23  27  ne  2  4698417.6
119  3  0.33  34  e  1  5300277.6|441  0  0.44  29  ne  2  4705235.6
119  3  0.33  34  e  1  5300277.6|442  1  0.21  41  ne  2  4691195.2
119  3  0.33  34  e  1  5300277.6|444  2  0.28  22  ne  2  4696032.4
119  3  0.33  34  e  1  5300277.6|450  3  0.24  18  ne  2  5303404.8
119  3  0.33  34  e  1  5300277.6|455  0  0.39  37  ne  2  4697900.8
119  3  0.33  34  e  1  5300277.6|457  3  0.36  31  ne  2  5303953
119  3  0.33  34  e  1  5300277.6|460  3  0.25  30  ne  2  5306343.8
119  3  0.33  34  e  1  5300277.6|463  3  0.42  36  ne  2  5305265.6
119  3  0.33  34  e  1  5300277.6|466  0  0.39  39  ne  2  4683620.8
159  3  0.03  1  e  1  5302161.6|279  1  0.08  5  ne  2  4700432.8
159  3  0.03  1  e  1  5302161.6|284  2  0.12  3  ne  2  4703818.8
159  3  0.03  1  e  1  5302161.6|291  2  0.02  6  ne  2  4696468.8
159  3  0.03  1  e  1  5302161.6|298  3  0.06  4  ne  2  5300819
