.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
116  3  0.5346  22  e  1  3051646|339  1  0.4977  13  ne  2  3463153.71428571
116  3  0.5346  22  e  1  3051646|342  3  0.4572  29  ne  2  3047759.75
116  3  0.5346  22  e  1  3051646|350  1  0.5433  7  ne  2  3449474.28571429
116  3  0.5346  22  e  1  3051646|351  3  0.4781  20  ne  2  3052183
116  3  0.5346  22  e  1  3051646|355  3  0.5696  11  ne  2  3050025.75
116  3  0.5346  22  e  1  3051646|361  2  0.5101  24  ne  2  3061168.25
116  3  0.5346  22  e  1  3051646|387  1  0.6439  10  ne  2  3453762
116  3  0.5346  22  e  1  3051646|388  1  0.5268  22  ne  2  3457772.85714286
116  3  0.5346  22  e  1  3051646|389  1  0.5183  22  ne  2  3449522.28571429
116  3  0.5346  22  e  1  3051646|391  0  0.4809  15  ne  2  3448784
116  3  0.5346  22  e  1  3051646|392  3  0.4923  29  ne  2  3051346
116  3  0.5346  22  e  1  3051646|395  2  0.6433  30  ne  2  3064882.75
116  3  0.5346  22  e  1  3051646|433  3  0.3768  21  ne  2  3053599.75
116  3  0.5346  22  e  1  3051646|450  2  0.5034  19  ne  2  3067661.75
116  3  0.5346  22  e  1  3051646|478  1  0.5009  15  ne  2  3445844.85714286
342  3  0.4572  29  e  2  3930242|490  3  0.4476  28  ne  3  3932332.2
342  3  0.4572  29  e  2  3930242|491  3  0.4212  29  ne  3  3927975.2
342  3  0.4572  29  e  2  3930242|493  3  0.4457  29  ne  3  3931143.2
342  3  0.4572  29  e  2  3930242|494  3  0.4438  29  ne  3  3932486
342  3  0.4572  29  e  2  3930242|496  3  0.4684  31  ne  3  3927640.8
342  3  0.4572  29  e  2  3930242|497  3  0.4612  28  ne  3  3931365
342  3  0.4572  29  e  2  3930242|499  3  0.4317  28  ne  3  3930382
342  3  0.4572  29  e  2  3930242|500  3  0.4442  30  ne  3  3933089.6
342  3  0.4572  29  e  2  3930242|501  3  0.4613  28  ne  3  3932954
342  3  0.4572  29  e  2  3930242|503  3  0.478  28  ne  3  3933206.4
342  3  0.4572  29  e  2  3930242|504  3  0.4538  28  ne  3  3928114.4
342  3  0.4572  29  e  2  3930242|506  1  0.4492  29  ne  3  3956808.33333333
342  3  0.4572  29  e  2  3930242|508  3  0.4597  29  ne  3  3929722.66666667
342  3  0.4572  29  e  2  3930242|510  3  0.4626  28  ne  3  3933035.6
342  3  0.4572  29  e  2  3930242|513  3  0.4633  34  ne  3  3930072
342  3  0.4572  29  e  2  3930242|514  3  0.4845  29  ne  3  3934427
342  3  0.4572  29  e  2  3930242|517  3  0.4486  29  ne  3  3929453
342  3  0.4572  29  e  2  3930242|518  3  0.4604  30  ne  3  3932049.66666667
342  3  0.4572  29  e  2  3930242|519  1  0.448  30  ne  3  3955441
342  3  0.4572  29  e  2  3930242|520  3  0.4861  32  ne  3  3934990
