.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
245  3  0.14  25  e  1  3458900.85714286|392  1  0.04  29  ne  2  3472817.14285714
245  3  0.14  25  e  1  3458900.85714286|394  0  0.07  33  ne  2  3470707.42857143
245  3  0.14  25  e  1  3458900.85714286|397  0  0.13  28  ne  2  3471421.42857143
245  3  0.14  25  e  1  3458900.85714286|398  2  0.12  26  ne  2  3473826.57142857
245  3  0.14  25  e  1  3458900.85714286|402  3  0.22  22  ne  2  3458667.42857143
245  3  0.14  25  e  1  3458900.85714286|405  3  0.22  27  ne  2  3454259.14285714
245  3  0.14  25  e  1  3458900.85714286|409  3  0.08  28  ne  2  3457395.42857143
245  3  0.14  25  e  1  3458900.85714286|411  1  0.04  22  ne  2  3468326.57142857
245  3  0.14  25  e  1  3458900.85714286|412  2  0.04  24  ne  2  3473589.71428571
245  3  0.14  25  e  1  3458900.85714286|413  3  0.11  23  ne  2  3459848.85714286
245  3  0.14  25  e  1  3458900.85714286|415  3  0.24  26  ne  2  3458606.28571429
245  3  0.14  25  e  1  3458900.85714286|418  3  0.12  40  ne  2  3461981.42857143
245  3  0.14  25  e  1  3458900.85714286|419  0  0.08  14  ne  2  3472956
245  3  0.14  25  e  1  3458900.85714286|420  2  0.29  28  ne  2  3472833.14285714
245  3  0.14  25  e  1  3458900.85714286|421  0  0.19  5  ne  2  3477986
245  3  0.14  25  e  1  3458900.85714286|422  3  0.09  22  ne  2  3454101.14285714
245  3  0.14  25  e  1  3458900.85714286|429  2  0.17  23  ne  2  3461800.85714286
245  3  0.14  25  e  1  3458900.85714286|430  1  0.06  32  ne  2  3479713.42857143
245  3  0.14  25  e  1  3458900.85714286|436  3  0.08  26  ne  2  3456707.42857143
245  3  0.14  25  e  1  3458900.85714286|437  1  0.34  28  ne  2  3462624.28571429
245  3  0.14  25  e  1  3458900.85714286|440  3  0.16  15  ne  2  3455808.57142857
245  3  0.14  25  e  1  3458900.85714286|441  1  0.22  32  ne  2  3472244.85714286
245  3  0.14  25  e  1  3458900.85714286|447  2  0.17  44  ne  2  3471402.85714286
245  3  0.14  25  e  1  3458900.85714286|448  3  0.14  27  ne  2  3455635.42857143
245  3  0.14  25  e  1  3458900.85714286|449  0  0.22  24  ne  2  3474010.28571429
245  3  0.14  25  e  1  3458900.85714286|450  2  0.21  13  ne  2  3471500
245  3  0.14  25  e  1  3458900.85714286|452  2  0.03  11  ne  2  3467723.42857143
245  3  0.14  25  e  1  3458900.85714286|457  3  0.17  27  ne  2  3455845.42857143
245  3  0.14  25  e  1  3458900.85714286|462  0  0.06  27  ne  2  3470365.42857143
245  3  0.14  25  e  1  3458900.85714286|464  3  0.06  15  ne  2  3456472.28571429
245  3  0.14  25  e  1  3458900.85714286|467  0  0.11  29  ne  2  3465690.28571429
245  3  0.14  25  e  1  3458900.85714286|470  3  0.12  20  ne  2  3453951.14285714
245  3  0.14  25  e  1  3458900.85714286|471  3  0.1  26  ne  2  3458485.14285714
245  3  0.14  25  e  1  3458900.85714286|474  3  0.12  26  ne  2  3459950.57142857
245  3  0.14  25  e  1  3458900.85714286|476  2  0.13  35  ne  2  3462865.14285714
245  3  0.14  25  e  1  3458900.85714286|478  2  0.2  27  ne  2  3467632.28571429
245  3  0.14  25  e  1  3458900.85714286|479  3  0.24  26  ne  2  3459803.14285714
245  3  0.14  25  e  1  3458900.85714286|483  1  0.15  35  ne  2  3473161.42857143
245  3  0.14  25  e  1  3458900.85714286|485  3  0.08  24  ne  2  3455002.85714286
245  3  0.14  25  e  1  3458900.85714286|489  1  0.29  20  ne  2  3470998.57142857
245  3  0.14  25  e  1  3458900.85714286|491  3  0.26  30  ne  2  3458751.42857143
245  3  0.14  25  e  1  3458900.85714286|497  1  0.11  33  ne  2  3473022.85714286
245  3  0.14  25  e  1  3458900.85714286|500  3  0.12  34  ne  2  3456998.57142857
245  3  0.14  25  e  1  3458900.85714286|503  2  0.21  20  ne  2  3470996
245  3  0.14  25  e  1  3458900.85714286|510  3  0.19  13  ne  2  3455883.42857143
245  3  0.14  25  e  1  3458900.85714286|511  3  0.1  34  ne  2  3458411.71428571
245  3  0.14  25  e  1  3458900.85714286|513  0  0.1  34  ne  2  3471836.57142857
24  3  0.31  94  e  1  3457741.42857143|286  3  0.43  87  ne  2  3468258.57142857
24  3  0.31  94  e  1  3457741.42857143|289  3  0.38  86  ne  2  3463817.42857143
24  3  0.31  94  e  1  3457741.42857143|290  3  0.44  97  ne  2  3466578.28571429
24  3  0.31  94  e  1  3457741.42857143|291  3  0.41  87  ne  2  3462856.85714286
24  3  0.31  94  e  1  3457741.42857143|294  1  0.34  98  ne  2  3475867.14285714
24  3  0.31  94  e  1  3457741.42857143|300  1  0.23  83  ne  2  3477987.42857143
24  3  0.31  94  e  1  3457741.42857143|303  3  0.33  97  ne  2  3460470.57142857
24  3  0.31  94  e  1  3457741.42857143|306  3  0.42  96  ne  2  3464252
24  3  0.31  94  e  1  3457741.42857143|310  3  0.4  91  ne  2  3460909.42857143
24  3  0.31  94  e  1  3457741.42857143|317  2  0.34  74  ne  2  3471502
24  3  0.31  94  e  1  3457741.42857143|322  1  0.21  83  ne  2  3470161.42857143
24  3  0.31  94  e  1  3457741.42857143|323  1  0.42  75  ne  2  3470895.71428571
24  3  0.31  94  e  1  3457741.42857143|334  3  0.35  98  ne  2  3464207.42857143
24  3  0.31  94  e  1  3457741.42857143|340  3  0.4  92  ne  2  3453004.57142857
24  3  0.31  94  e  1  3457741.42857143|343  0  0.26  92  ne  2  3471619.42857143
24  3  0.31  94  e  1  3457741.42857143|345  1  0.29  95  ne  2  3474009.42857143
24  3  0.31  94  e  1  3457741.42857143|356  1  0.33  90  ne  2  3473170.28571429
24  3  0.31  94  e  1  3457741.42857143|358  3  0.27  99  ne  2  3458452
24  3  0.31  94  e  1  3457741.42857143|359  3  0.42  84  ne  2  3456041.42857143
24  3  0.31  94  e  1  3457741.42857143|374  1  0.38  87  ne  2  3472915.71428571
24  3  0.31  94  e  1  3457741.42857143|380  1  0.51  95  ne  2  3471765.14285714
24  3  0.31  94  e  1  3457741.42857143|383  1  0.37  89  ne  2  3481714
24  3  0.31  94  e  1  3457741.42857143|387  1  0.43  90  ne  2  3477655.42857143
24  3  0.31  94  e  1  3457741.42857143|390  1  0.35  90  ne  2  3470236.57142857
24  3  0.31  94  e  1  3457741.42857143|401  1  0.2  81  ne  2  3469192
24  3  0.31  94  e  1  3457741.42857143|406  2  0.33  90  ne  2  3474083.14285714
24  3  0.31  94  e  1  3457741.42857143|407  3  0.34  87  ne  2  3464809.71428571
24  3  0.31  94  e  1  3457741.42857143|426  1  0.29  98  ne  2  3482225.71428571
24  3  0.31  94  e  1  3457741.42857143|433  3  0.37  98  ne  2  3459396.28571429
24  3  0.31  94  e  1  3457741.42857143|439  3  0.34  95  ne  2  3469491.14285714
24  3  0.31  94  e  1  3457741.42857143|445  0  0.54  92  ne  2  3479334
24  3  0.31  94  e  1  3457741.42857143|446  1  0.39  92  ne  2  3472547.42857143
24  3  0.31  94  e  1  3457741.42857143|453  1  0.2  96  ne  2  3471724.85714286
24  3  0.31  94  e  1  3457741.42857143|463  3  0.19  97  ne  2  3457738
