.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
277  3  0.4037  9  e  2  4296002.54545455|574  3  0.4227  10  ne  3  4296759.63636364
277  3  0.4037  9  e  2  4296002.54545455|575  3  0.4227  9  ne  3  4296788.18181818
277  3  0.4037  9  e  2  4296002.54545455|576  3  0.3903  10  ne  3  4296977.27272727
277  3  0.4037  9  e  2  4296002.54545455|583  1  0.3938  9  ne  3  4762664.4
277  3  0.4037  9  e  2  4296002.54545455|584  3  0.4007  10  ne  3  4729130.8
277  3  0.4037  9  e  2  4296002.54545455|585  1  0.3996  8  ne  3  4755805.6
277  3  0.4037  9  e  2  4296002.54545455|586  3  0.3996  12  ne  3  4297481.09090909
277  3  0.4037  9  e  2  4296002.54545455|587  3  0.4064  8  ne  3  4295924.18181818
277  3  0.4037  9  e  2  4296002.54545455|588  3  0.4282  10  ne  3  4298534.36363636
277  3  0.4037  9  e  2  4296002.54545455|590  2  0.4091  9  ne  3  4748667.2
277  3  0.4037  9  e  2  4296002.54545455|591  3  0.4056  10  ne  3  4729280
277  3  0.4037  9  e  2  4296002.54545455|592  3  0.4083  9  ne  3  4297246.72727273
277  3  0.4037  9  e  2  4296002.54545455|596  3  0.4134  8  ne  3  4297486.54545455
277  3  0.4037  9  e  2  4296002.54545455|597  3  0.3822  9  ne  3  4298756.36363636
277  3  0.4037  9  e  2  4296002.54545455|599  1  0.3923  9  ne  3  4760074.8
277  3  0.4037  9  e  2  4296002.54545455|604  3  0.4046  9  ne  3  4298173.27272727
277  3  0.4037  9  e  2  4296002.54545455|606  3  0.3767  8  ne  3  4298063.45454545
277  3  0.4037  9  e  2  4296002.54545455|607  3  0.427  10  ne  3  4726449.6
277  3  0.4037  9  e  2  4296002.54545455|608  3  0.3931  11  ne  3  4300576.90909091
277  3  0.4037  9  e  2  4296002.54545455|610  3  0.4074  10  ne  3  4298508
277  3  0.4037  9  e  2  4296002.54545455|612  0  0.3856  9  ne  3  4757425.2
277  3  0.4037  9  e  2  4296002.54545455|613  3  0.4095  9  ne  3  4299584.90909091
277  3  0.4037  9  e  2  4296002.54545455|615  3  0.3944  9  ne  3  4297101.09090909
277  3  0.4037  9  e  2  4296002.54545455|617  3  0.3984  9  ne  3  4294906.36363636
277  3  0.4037  9  e  2  4296002.54545455|620  3  0.4229  9  ne  3  4302444.54545455
277  3  0.4037  9  e  2  4296002.54545455|621  3  0.4015  9  ne  3  4296564.36363636
277  3  0.4037  9  e  2  4296002.54545455|622  0  0.4178  11  ne  3  4753643.2
277  3  0.4037  9  e  2  4296002.54545455|623  3  0.3931  9  ne  3  4295307.09090909
277  3  0.4037  9  e  2  4296002.54545455|624  3  0.4236  9  ne  3  4297726
277  3  0.4037  9  e  2  4296002.54545455|625  3  0.4167  9  ne  3  4300967.81818182
277  3  0.4037  9  e  2  4296002.54545455|629  3  0.3915  11  ne  3  4732724.8
277  3  0.4037  9  e  2  4296002.54545455|630  3  0.4202  7  ne  3  4725632.4
277  3  0.4037  9  e  2  4296002.54545455|634  3  0.4166  9  ne  3  4726619.6
277  3  0.4037  9  e  2  4296002.54545455|635  3  0.4007  10  ne  3  4729130.8
277  3  0.4037  9  e  2  4296002.54545455|636  3  0.3942  10  ne  3  4730469.6
277  3  0.4037  9  e  2  4296002.54545455|637  3  0.3872  11  ne  3  4297653.27272727
277  3  0.4037  9  e  2  4296002.54545455|639  3  0.4289  9  ne  3  4727198.8
277  3  0.4037  9  e  2  4296002.54545455|641  3  0.4095  9  ne  3  4299998.72727273
277  3  0.4037  9  e  2  4296002.54545455|644  1  0.3925  8  ne  3  4751257.2
277  3  0.4037  9  e  2  4296002.54545455|646  3  0.3728  8  ne  3  4300398.18181818
277  3  0.4037  9  e  2  4296002.54545455|650  3  0.4053  11  ne  3  4725718.4
277  3  0.4037  9  e  2  4296002.54545455|651  3  0.405  9  ne  3  4733474.4
277  3  0.4037  9  e  2  4296002.54545455|652  3  0.4057  7  ne  3  4298550.36363636
277  3  0.4037  9  e  2  4296002.54545455|654  3  0.4118  10  ne  3  4722565.2
277  3  0.4037  9  e  2  4296002.54545455|655  1  0.408  9  ne  3  4765454.4
277  3  0.4037  9  e  2  4296002.54545455|660  3  0.417  9  ne  3  4727836.8
277  3  0.4037  9  e  2  4296002.54545455|661  0  0.3949  7  ne  3  4760090
277  3  0.4037  9  e  2  4296002.54545455|663  3  0.4073  10  ne  3  4731887.6
277  3  0.4037  9  e  2  4296002.54545455|665  3  0.3921  9  ne  3  4294078.54545455
277  3  0.4037  9  e  2  4296002.54545455|667  3  0.4307  8  ne  3  4297095.81818182
277  3  0.4037  9  e  2  4296002.54545455|668  3  0.3982  9  ne  3  4728184
277  3  0.4037  9  e  2  4296002.54545455|670  3  0.4221  10  ne  3  4299973.45454545
277  3  0.4037  9  e  2  4296002.54545455|675  1  0.3994  7  ne  3  4758015.2
277  3  0.4037  9  e  2  4296002.54545455|677  3  0.403  8  ne  3  4300151.09090909
277  3  0.4037  9  e  2  4296002.54545455|681  0  0.3958  7  ne  3  4757873.2
277  3  0.4037  9  e  2  4296002.54545455|682  3  0.391  12  ne  3  4727175.2
277  3  0.4037  9  e  2  4296002.54545455|683  3  0.4196  7  ne  3  4295978.36363636
365  3  0.4484  3  e  2  4294090|488  3  0.4328  5  ne  3  4725145.2
365  3  0.4484  3  e  2  4294090|489  3  0.4514  2  ne  3  4293644.18181818
365  3  0.4484  3  e  2  4294090|494  3  0.4306  2  ne  3  4298514.36363636
365  3  0.4484  3  e  2  4294090|496  3  0.4297  3  ne  3  4296181.27272727
365  3  0.4484  3  e  2  4294090|497  3  0.4536  3  ne  3  4296227.63636364
365  3  0.4484  3  e  2  4294090|498  0  0.4482  5  ne  3  4765924.4
365  3  0.4484  3  e  2  4294090|499  3  0.4352  6  ne  3  4726501.6
