.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
21  3  0.22  94  e  1  4301344.54545455|429  3  0.24  89  ne  2  4298477.81818182
21  3  0.22  94  e  1  4301344.54545455|431  2  0.26  94  ne  2  4707307.2
21  3  0.22  94  e  1  4301344.54545455|432  3  0.25  86  ne  2  4697652
21  3  0.22  94  e  1  4301344.54545455|434  0  0.12  83  ne  2  4710305.2
21  3  0.22  94  e  1  4301344.54545455|436  1  0.12  89  ne  2  4700499.6
21  3  0.22  94  e  1  4301344.54545455|438  2  0.29  81  ne  2  5173028.22222222
21  3  0.22  94  e  1  4301344.54545455|439  3  0.31  87  ne  2  4693274.4
21  3  0.22  94  e  1  4301344.54545455|440  0  0.19  87  ne  2  4713177.6
21  3  0.22  94  e  1  4301344.54545455|441  0  0.12  98  ne  2  4715618
21  3  0.22  94  e  1  4301344.54545455|442  1  0.23  84  ne  2  4711436.8
21  3  0.22  94  e  1  4301344.54545455|443  0  0.26  88  ne  2  4713805.2
21  3  0.22  94  e  1  4301344.54545455|444  3  0.22  99  ne  2  4701375.2
21  3  0.22  94  e  1  4301344.54545455|449  0  0.23  89  ne  2  4701270
21  3  0.22  94  e  1  4301344.54545455|452  0  0.3  100  ne  2  4717713.6
21  3  0.22  94  e  1  4301344.54545455|454  1  0.12  97  ne  2  4707890.4
21  3  0.22  94  e  1  4301344.54545455|459  0  0.23  94  ne  2  4707044
21  3  0.22  94  e  1  4301344.54545455|460  0  0.28  87  ne  2  5177228
21  3  0.22  94  e  1  4301344.54545455|462  0  0.19  92  ne  2  4712944.4
21  3  0.22  94  e  1  4301344.54545455|466  2  0.25  84  ne  2  4718314
21  3  0.22  94  e  1  4301344.54545455|467  0  0.29  99  ne  2  4707794.8
21  3  0.22  94  e  1  4301344.54545455|472  1  0.31  85  ne  2  5170582
21  3  0.22  94  e  1  4301344.54545455|473  3  0.12  97  ne  2  4695347.2
21  3  0.22  94  e  1  4301344.54545455|474  1  0.14  98  ne  2  4708006.4
21  3  0.22  94  e  1  4301344.54545455|478  1  0.15  99  ne  2  4708033.6
21  3  0.22  94  e  1  4301344.54545455|481  2  0.24  95  ne  2  4711632.8
21  3  0.22  94  e  1  4301344.54545455|486  3  0.23  95  ne  2  5158227.77777778
21  3  0.22  94  e  1  4301344.54545455|487  2  0.3  86  ne  2  4706634.4
37  3  0.33  63  e  1  4302735.45454545|282  2  0.39  54  ne  2  4705396.4
37  3  0.33  63  e  1  4302735.45454545|283  2  0.34  65  ne  2  4709648
37  3  0.33  63  e  1  4302735.45454545|293  2  0.38  56  ne  2  4705482.4
37  3  0.33  63  e  1  4302735.45454545|294  2  0.34  54  ne  2  4710666
37  3  0.33  63  e  1  4302735.45454545|299  3  0.32  60  ne  2  4299975.27272727
37  3  0.33  63  e  1  4302735.45454545|304  3  0.33  60  ne  2  4297783.09090909
37  3  0.33  63  e  1  4302735.45454545|313  1  0.28  60  ne  2  4711536.8
37  3  0.33  63  e  1  4302735.45454545|350  2  0.43  63  ne  2  5177549.55555556
37  3  0.33  63  e  1  4302735.45454545|356  3  0.34  64  ne  2  4689250.8
37  3  0.33  63  e  1  4302735.45454545|362  2  0.32  66  ne  2  5177696.22222222
37  3  0.33  63  e  1  4302735.45454545|363  2  0.15  65  ne  2  5174426
37  3  0.33  63  e  1  4302735.45454545|370  0  0.36  62  ne  2  4712320.8
37  3  0.33  63  e  1  4302735.45454545|373  3  0.27  73  ne  2  4691048.8
37  3  0.33  63  e  1  4302735.45454545|381  3  0.27  61  ne  2  4302389.45454545
37  3  0.33  63  e  1  4302735.45454545|385  3  0.28  57  ne  2  4298866
37  3  0.33  63  e  1  4302735.45454545|386  0  0.26  66  ne  2  4711147.2
37  3  0.33  63  e  1  4302735.45454545|392  0  0.34  76  ne  2  4708441.6
37  3  0.33  63  e  1  4302735.45454545|400  3  0.34  60  ne  2  4302020.72727273
37  3  0.33  63  e  1  4302735.45454545|409  1  0.45  63  ne  2  4716358.8
37  3  0.33  63  e  1  4302735.45454545|410  1  0.35  60  ne  2  5172995.55555556
37  3  0.33  63  e  1  4302735.45454545|412  2  0.46  54  ne  2  5172828
37  3  0.33  63  e  1  4302735.45454545|414  0  0.3  62  ne  2  4702828.8
37  3  0.33  63  e  1  4302735.45454545|419  3  0.25  72  ne  2  4693450.8
37  3  0.33  63  e  1  4302735.45454545|425  3  0.27  58  ne  2  4301202.18181818
37  3  0.33  63  e  1  4302735.45454545|427  3  0.43  69  ne  2  4302866.54545455
37  3  0.33  63  e  1  4302735.45454545|437  1  0.41  55  ne  2  4716250.4
37  3  0.33  63  e  1  4302735.45454545|445  3  0.41  66  ne  2  4301793.09090909
37  3  0.33  63  e  1  4302735.45454545|451  0  0.23  61  ne  2  4714700.8
37  3  0.33  63  e  1  4302735.45454545|457  2  0.33  66  ne  2  5173693.33333333
37  3  0.33  63  e  1  4302735.45454545|470  3  0.33  72  ne  2  4303915.09090909
37  3  0.33  63  e  1  4302735.45454545|479  3  0.19  48  ne  2  4690285.2
37  3  0.33  63  e  1  4302735.45454545|484  3  0.31  51  ne  2  4302246.54545455
37  3  0.33  63  e  1  4302735.45454545|485  0  0.44  52  ne  2  4711912.8
37  3  0.33  63  e  1  4302735.45454545|488  2  0.41  64  ne  2  4708300.4
360  3  0.6  33  e  2  4229696.61538462|493  3  0.62  36  ne  3  4233726.30769231
360  3  0.6  33  e  2  4229696.61538462|495  3  0.62  28  ne  3  4234635.84615385
360  3  0.6  33  e  2  4229696.61538462|496  2  0.81  56  ne  3  6010999.6
360  3  0.6  33  e  2  4229696.61538462|497  0  0.62  31  ne  3  6014806
360  3  0.6  33  e  2  4229696.61538462|498  3  0.67  56  ne  3  4236059.69230769
360  3  0.6  33  e  2  4229696.61538462|499  1  0.78  35  ne  3  5987627.2
360  3  0.6  33  e  2  4229696.61538462|500  3  0.7  31  ne  3  5974462.4
360  3  0.6  33  e  2  4229696.61538462|502  3  0.73  21  ne  3  4234912.76923077
360  3  0.6  33  e  2  4229696.61538462|503  3  0.73  21  ne  3  4234912.76923077
360  3  0.6  33  e  2  4229696.61538462|505  3  0.48  36  ne  3  5972525.2
360  3  0.6  33  e  2  4229696.61538462|506  3  0.68  18  ne  3  4229410.76923077
