.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
269  3  0.257  11  e  1  4342288.22222222|435  3  0.129  2  ne  2  4342516.88888889
269  3  0.257  11  e  1  4342288.22222222|437  1  0.2697  11  ne  2  4697639.2
269  3  0.257  11  e  1  4342288.22222222|442  0  0.2456  18  ne  2  4695632.4
269  3  0.257  11  e  1  4342288.22222222|446  2  0.3371  14  ne  2  4698504.4
269  3  0.257  11  e  1  4342288.22222222|448  1  0.2847  21  ne  2  4689153.2
269  3  0.257  11  e  1  4342288.22222222|449  1  0.243  3  ne  2  4707235.2
269  3  0.257  11  e  1  4342288.22222222|450  0  0.4726  15  ne  2  4717844.8
269  3  0.257  11  e  1  4342288.22222222|451  0  0.1047  22  ne  2  4692833.6
269  3  0.257  11  e  1  4342288.22222222|453  3  0.2346  3  ne  2  4673324.8
269  3  0.257  11  e  1  4342288.22222222|454  1  0.3463  15  ne  2  4690864
269  3  0.257  11  e  1  4342288.22222222|455  1  0.2143  27  ne  2  4700610.8
269  3  0.257  11  e  1  4342288.22222222|456  3  0.1967  13  ne  2  4343644.44444444
269  3  0.257  11  e  1  4342288.22222222|460  0  0.1  12  ne  2  4699149.6
269  3  0.257  11  e  1  4342288.22222222|461  2  0.3078  10  ne  2  4699291.6
269  3  0.257  11  e  1  4342288.22222222|463  0  0.3568  23  ne  2  4692614
269  3  0.257  11  e  1  4342288.22222222|466  2  0.1147  8  ne  2  4698694
269  3  0.257  11  e  1  4342288.22222222|469  2  0.3642  11  ne  2  4702039.6
269  3  0.257  11  e  1  4342288.22222222|471  2  0.292  18  ne  2  4685846.8
269  3  0.257  11  e  1  4342288.22222222|473  2  0.2834  18  ne  2  4694450.4
269  3  0.257  11  e  1  4342288.22222222|475  1  0.2057  11  ne  2  4695970.4
269  3  0.257  11  e  1  4342288.22222222|485  2  0.1481  17  ne  2  4696035.6
124  3  0.3533  60  e  1  4349893.55555556|278  3  0.3295  42  ne  2  4346741.55555556
124  3  0.3533  60  e  1  4349893.55555556|282  3  0.3539  50  ne  2  4347357.33333333
124  3  0.3533  60  e  1  4349893.55555556|286  2  0.3226  75  ne  2  4694514.4
124  3  0.3533  60  e  1  4349893.55555556|294  3  0.4148  54  ne  2  4349780.88888889
124  3  0.3533  60  e  1  4349893.55555556|297  3  0.386  71  ne  2  4351610
